frame_num,frame,player_1_hits,player_1_total_b_speed,player_1_last_b_speed,player_1_total_speed,player_1_last_speed,player_2_hits,player_2_total_b_speed,player_2_last_b_speed,player_2_total_speed,player_2_last_speed,player_1_average_shot_speed,player_2_average_shot_speed,player_1_average_player_speed,player_2_average_player_speed
189,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
190,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
191,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
192,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
193,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
194,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
195,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
196,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
197,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
198,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
199,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
200,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
201,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
202,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
203,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
204,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
205,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
206,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
207,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
208,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
209,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
210,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
211,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
212,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
213,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
214,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
215,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
216,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
217,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
218,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
219,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
220,0.0,2.0,87.65646362304688,3.7292299270629883,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,10.419718742370605,4.241406440734863,43.82823181152344,43.599830627441406,3.3228628635406494,10.419718742370605
221,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
222,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
223,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
224,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
225,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
226,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
227,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
228,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
229,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
230,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
231,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
232,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
233,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
234,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
235,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
236,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
237,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
238,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
239,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
240,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
241,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
242,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
243,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
244,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
245,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
246,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
247,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
248,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
249,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
250,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
251,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
252,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
253,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
254,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
255,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
256,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
257,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
258,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
259,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
260,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
261,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
262,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
263,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
264,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
265,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
266,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
267,0.0,3.0,132.6536865234375,44.997222900390625,6.645725727081299,6.645725727081299,1.0,43.599830627441406,43.599830627441406,24.027996063232422,13.608277320861816,44.2178955078125,43.599830627441406,2.2152419090270996,24.027996063232422
268,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
269,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
270,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
271,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
272,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
273,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
274,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
275,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
276,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
277,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
278,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
279,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
280,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
281,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
282,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
283,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
284,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
285,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
286,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
287,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
288,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
289,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
290,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
291,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
292,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
293,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
294,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
295,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
296,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
297,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
298,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
299,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
300,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
301,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
302,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
303,0.0,3.0,132.6536865234375,44.997222900390625,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,24.027996063232422,13.608277320861816,44.2178955078125,49.603904724121094,5.09976069132487,12.013998031616211
304,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
305,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
306,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
307,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
308,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
309,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
310,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
311,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
312,0.0,4.0,184.0811767578125,51.427494049072266,15.29928207397461,8.653556823730469,2.0,99.20780944824219,55.60798263549805,33.86103820800781,9.83304214477539,46.020294189453125,49.603904724121094,3.8248205184936523,16.930519104003906
